id,keyword,text,target
884,lốc xoáy,2 Chiêu Thuận Pháo CUỐN NHƯ LỐC XOÁY Cờ Tướng Khai Cuộc Hay https://t.co/qXQMPS6ng7 via @YouTube,1
885,lốc xoáy,"@Bthnam3 @NguynNg63366146 @HANBIN_twt_ Lúc đầu định làm sao ra chữ TPST mà làm hoài không ra, nên làm theo cái logo lốc xoáy bão tố này dị (~‾▿‾)~",0
886,lốc xoáy,"Hoàn lưu bão #Ida đã gây ra mưa lũ, lốc xoáy trên khắp vùng Đông Bắc nước Mỹ khiến đường phố New York ngập trong nước và ít nhất 40 người thiệt mạng ở 8 bang bị bão đổ bộ. https://t.co/jBfdW73CRk
#VTVDigital https://t.co/UskBBQRTDt",1
887,lốc xoáy,"Lốc xoáy được nhìn thấy ở Burlington County, New Jersey",1
889,lốc xoáy,"Lốc xoáy nước lạnh Armstrong bùng nổ bất khả chiến bại là cái gì vậy bạn Dan 5 tuổi?? 
Cái ngôn ngữ này, thật sự
Ngồi phân tích ngữ pháp để hiểu mà vẫn không hiểu.",0
890,lốc xoáy,"Vu lan, Sài gòn mưa đá rơi! Bến tre lốc xoáy! Chủ tịch tp ra đi; quân đội vào hỗ trợ! Thành phố cấm ra khỏi nhà, đi chợ hộ, mua thuốc hộ... còn gì nữa",1
891,lốc xoáy,Lốc xoáy – vòi rồng là gì? https://t.co/45RXRV57Hz,0
892,lốc xoáy,"https://t.co/kuVS2gG1JL 🇻🇳
Cảnh hoang tàn đổ nát khi vòi rồng kết hợp lốc xoáy đi ngang qua huyện Bình Đại, Bến Tre chiều nay…
Tối thì Sài Gòn mưa đá https://t.co/AlOMXVoV1K",1
893,lốc xoáy,"https://t.co/kuVS2gG1JL 🇻🇳
Cảnh hoang tàn đổ nát khi vòi rồng kết hợp lốc xoáy đi ngang qua huyện Bình Đại, Bến Tre chiều nay…
Tối thì Sài Gòn mưa đá https://t.co/RGz9e6PY1o",1
894,lốc xoáy,"https://t.co/kuVS2gG1JL 🇻🇳
Cảnh hoang tàn đổ nát khi vòi rồng kết hợp lốc xoáy đi ngang qua huyện Bình Đại, Bến Tre chiều nay…
Tối thì Sài Gòn mưa đá https://t.co/vMUa7TNzwQ",1
896,lốc xoáy,"Xem ""Khi lốc xoáy tấn công sân bóng đá."" trên YouTube https://t.co/mM7olzSCLV",1
898,lốc xoáy,"Xem ""Thót tim cảnh Lốc xoáy ở Giồng Riềng Kiên Giang Việt Nam"" trên YouTube https://t.co/Nc9h3InRH2",1
899,lốc xoáy,"Xem ""Cận cảnh trực thăng bị lốc xoáy cuốn rơi xuống đất"" trên YouTube https://t.co/C4kCMzfqO1",1
900,lốc xoáy,@luxus_hella Lốc xoáy,0
901,lốc xoáy,Nằm mơ thấy lốc xoáy là điềm báo ý nghĩa gì? Đánh con gì https://t.co/u3KHLtfuFn,0
902,lốc xoáy,"@BTS_twt_btstwt Khoai tây lốc xoáy
TRÀ CHIỀU CÙNG KCA
#KCAMexico #BTS #ARMY #Butter @BTS_twt",0
903,lốc xoáy,"@BTS_twt_btstwt Khoai tây lốc xoáy
TRÀ CHIỀU CÙNG KCA
#KCAMexico #BTS #ARMY #Butter @BTS_twt",0
904,lốc xoáy,"@BTS_twt_btstwt khoai tây lốc xoáy
TRÀ CHIỀU CÙNG KCA
#KCAMexico #BTS #ARMY #Butter @BTS_twt",0
905,lốc xoáy,"LIVE IN YOUTUBE: Tin tức trực buổi tối ở mỹ 10-08-2021.
Nhấn vào đây để xem: https://t.co/B6vXGMcIXf
NHIỆT ĐỘ NÓNG NGUY HIỂM MIỀN TÂY CHÁY RỪNG - MIỀN TRUNG TÂY MƯA BÃO LỐC XOÁY
#tintuc #UNV #UNVtinhbuoisang #USNews #tiengviet #coronavirususa #nguoiviet https://t.co/3AIYWwjLcU",1
907,lốc xoáy,"Xem ""Cận cảnh cơn Bão Cát và Lốc Xoáy trên Xa Mạc Gobi-Mông Cổ."" trên YouTube https://t.co/7AruX4TPbf",1
908,lốc xoáy,"Xem ""Lốc Xoáy Siêu Khủng như cánh cửa Địa Ngục Bạn sẽ chết khiếp khi nhìn thấy một lần trong đời."" trên YouTube https://t.co/KlHncmNkDC",1
910,lốc xoáy,"Xem ""Cận cảnh những Vòi Rồng Nước Khổng Lồ tại Trung Quốc Lốc xoáy vòi rồng nước."" trên YouTube https://t.co/15mkYfRtKx",1
911,lốc xoáy,"Xem ""Kỳ lạ một cơn ""Lốc Xoáy Đỏ"" Bí Ẩn quét qua Trung QuốcCận cảnh Cơn Lốc Đỏ."" trên YouTube https://t.co/h0eVJI90y3",1
912,lốc xoáy,"Lốc xoáy 
",0
914,lốc xoáy,"Cyclone = lốc xoáy
#KCAMexico #BTS #Butter #ARMY @BTS_twt",0
915,lốc xoáy,"Xem ""Cận cảnh lốc xoáy vòi rồng nước tại Kiên Giang Cảnh vòi rồng cao trăm mét hút nước"" trên YouTube https://t.co/elFnFMI5yG",1
916,lốc xoáy,"- cậu có biết khải lốc xoáy không ??

#MTVHottest BTS @BTS_twt",0
917,lốc xoáy,Lốc xoáy 'hiếm gặp và dữ dội' xé toạc miền đông Pennsylvania,1
918,lốc xoáy,"@Nhikookie9297 @BTS_twt Chỗ em mưa suốt. Gió lốc xoáy thổi mạnh quá chời luôn
Thèm bánh ngọt

#KCAMexico #BTS #ARMY #Butter @BTS_twt",1
919,lốc xoáy,"@Rin_desu_054 @BTS_twt Chỗ c mưa cả chục ngày nay mà giông với lốc xoáy nữa chứ 
#BTS #ARMY #Butter #KCAMexico @BTS_twt",1
920,lốc xoáy,"@BTS_twt_btstwt @BTS_twt Thôi lại cho lốc xoáy thêm phát nữa để đỡ phải dọn 
#KCAMexico #BTS #ARMY #Butter @BTS_twt",1
921,lốc xoáy,"Sao tui liên tưởng đến điệu nhảy ""Múa Quạt "" bằng tay nhỉ 
Cũng lốc xoáy mà phải hôn https://t.co/4BPVjOgs5Z",0
922,lốc xoáy,Lốc xoáy đồ,0
924,lốc xoáy,"Trà vinh bị ảnh hưởng bão, hèn gì cả tuần nay ngày nào trời cũng mưa to, giông và lốc xoáy nữa 🌪

Chỗ mn có bị bão không????
#BTS #ARMY #Butter #KCAMexico @BTS_twt",1
925,lốc xoáy,"Tornados có thể xảy ra bất cứ nơi nào bất cứ lúc nào. Nếu Cảnh báo Lốc xoáy được đưa ra, hãy đến một căn phòng nhỏ bên trong ở tầng thấp nhất của một tòa nhà kiên cố. Tránh xa cửa sổ, cửa ra vào và các bức tường bên ngoài. https://t.co/xyiPQrXSrh",1
926,lốc xoáy,Nhiếp ảnh gia đuổi theo cơn bão để chụp được bức ảnh không thể tin được khi lốc xoáy chạm xuống hoàng hôn ở Texas..https://t.co/LO4Tc9Hrdn,1
927,lốc xoáy,Video: “Lốc xoáy muỗi” đen kịt bầu trời tại Nga https://t.co/HRj3ZqBstQ,1
928,lốc xoáy,"8 người bị thương, trong đó 4 người nghiêm trọng, khi một cơn lốc xoáy (tornado) quét qua và tàn phá một khu vực ở Barrie, Ontario, vào chiều thứ Năm 15/7/2021. https://t.co/xJaMMhM8dr",1
930,lốc xoáy,"lốc xoáy

#KCAMexico #BTS #ARMY #Butter @BTS_twt",0
931,lốc xoáy,"Ninja lốc xoáy ha gì...
Thui đề buy nẹ nẹ ik mau lênnnnnnn https://t.co/4ay2ZyizoW",0
933,lốc xoáy,"lightstick là kiểu cái chong chóng à mn , cho nó quay như lốc xoáy nhỉ kkkk",0
934,lốc xoáy,"Chữ T giống chữ cái đầu của TEMPEST. Lồng với nhau ra lốc xoáy quá hợp lí luôn nha 
#HANBIN_YUEHUA 
#HANBIN",0
935,lốc xoáy,Khoai Tây Chiên Lốc Xoáy Với Nồi Chiên Không Dầu Cosori #Shorts https://t.co/sBD18qi5qM via @YouTube,0
936,lốc xoáy,"LIVE IN YOUTUBE: Tin tức trực buổi sáng ở mỹ 06-07-2021
Nhấn vào đây để xem: https://t.co/GTtT32bYyZ
FLORIDA CHUẨN BỊ CHO LŨ LỤT, LỐC XOÁY KHI CƠN BÃO NHIỆT ĐỚI ELSA ĐẾN GẦN
#tintuc #UNV #UNVtinhbuoisang #USNews #coronavirususa #nguoiviet #HurricaneElsa https://t.co/AL7Gsgjd0g",1
938,lốc xoáy,Xịt gầm ô tô công nghệ lốc xoáy CBT02 - Rửa gầm ô tô - Phone: 0989 855 242 https://t.co/Y0ctHKuwMB qua @YouTube,0
939,lốc xoáy,Kentucky tiếp tục tìm kiếm người sống sót sau lốc xoáy https://t.co/5ZHxk0Phvv,1
940,lốc xoáy,"Xem ""Lốc xoáy lạ! Lốc xoáy 2 màu."" trên YouTube https://t.co/POwv8xmsUr",1
941,sóng thần,Cuộc điều tra vụ tai nạn máy bay trực thăng đã mở rộng để khám xét nhà của cựu bộ trưởng nội vụ.,1
943,sóng thần,49 太难了 tài nán le [타이난러] 너무 어려워요.,0
944,sóng thần,Đánh nhau chỉ là một tai nạn nghề nghiệp và bị tát là một phần của nó.,0
945,sóng thần,Tôi phải làm việc cày đêm để trả nợ sau tai nạn và không có thời gian để xem show vào ngày mai.,0
946,sóng thần,Tai nạn xảy ra.,1
947,sóng thần,Vụ không cứu người sau tai nạn giao thông ở Hà Tĩnh đang được xem xét.,1
948,sóng thần,Bạn của tôi đã gặp tai nạn và qua đời. Đám tang của bạn ấy sẽ diễn ra.,1
949,sóng thần,Trizzie Phương Trinh gặp tai nạn ngay đầu năm và phải bị khâu 14 mũi.,1
951,sóng thần,Tôi thấy một số thành viên trong nhóm đáng trách với việc không chịu thay đổi và gặp thảm họa.,0
952,sóng thần,Gây ra tai nạn làm bác họ tôi bị thương nặng. Mọi người bị ảnh hưởng như thế nào?,1
954,sóng thần,Trizzie Phương Trinh gặp tai nạn ngay đầu năm và phải khâu 14 mũi.,1
955,tai nạn,"Tính ra gà nhà Hoa ai cũng tài năng mà nó làm ăn chán kinh . Năm mới rồi, đừng chọc fan chửi nữa được không. Con người cũng có giới hạn thôi. Sau mỗi lần fan phàn nàn, hãy rút kinh nghiệm dùm cái đi",0
956,tai nạn,"Công an huyện Châu Thành, tỉnh Tiền Giang điều tra nguyên nhân của vụ tai nạn giữa xe khách và một xe khác khiến hai người chết và nhiều người bị thương.
#tainangiaothong #TienGiang #VietNam https://t.co/hlEViUU09s",1
957,tai nạn,@Bbiquyenn Hên đường 2 làn có con lươn chứ đường hẹp chắc tai nạn nhiều lắm,0
958,tai nạn,"""Nhà của cựu bộ trưởng nội vụ bị khám xét như một phần của cuộc điều tra vụ tai nạn máy bay trực thăng""
https://t.co/Tp4fRH4NHL",1
959,tai nạn,"""Ukraine đã mở một cuộc điều tra ngay sau vụ tai nạn, nói rằng họ sẽ xem xét tất cả các nguyên nhân có thể xảy ra - bao gồm lỗi của phi công, trục trặc kỹ thuật và phá hoại.""
https://t.co/fNDS7qSPEZ.",1
961,tai nạn,"#PhungTV 400 tại nạn trong bảo tuyết, hãy xem cách lái xe trips AAA cho ... https://t.co/VFmd6MfqgM via @YouTube",1
962,tai nạn,rồi gg win dk thì mắc clg nó thua t1 là tai nạn =)))) nch như lz v á,0
964,tai nạn,"@FirstLoveofc_ Còn vụ tai nạn kia nữa, mọi người bị làm sao vậy.",1
965,tai nạn,Tai nạn máy bay quân sự Yên Bái - Một chiến sĩ hy sinh - Tin tức https://t.co/SzlLF6E2hz via @YouTube,1
966,tai nạn,"@FirstLoveofc_ Xin mọi người hãy giải quyết nhanh chút ak, vì ja làm hỏng TV đến giờ vẫn chưa trả nên bố mẹ mắng tôi rất nhiều. Còn vụ tai nạn kia thì bác tôi vẫn có những vết khâu vì bị nặng. Xin hãy trả lại những số tiền đó để tôi còn gửi lại người thân nữa ạ.",1
967,tai nạn,Bị gái tát khi trêu chỉ là tai nạn nghề nghiệp,0
968,tai nạn,@dorodohyon Mà bà tai nạn sao á,1
969,tai nạn,Còn ngày nữa là có show coi r nhưng tôi phải đi cày ngày cày đêm để có xèng trả nợ những tháng ngày bị tai nạn nằm dài ở nhà sao lúc bị tai nạn k có gì coi giờ thì đéo có thời gian. Quá mệt cuộc đời này lắm r,1
970,tai nạn,tai nạn https://t.co/SP9TX0FfL1,1
972,tai nạn,Về vụ không cứu người gặp tai nạn giao thông ở Hà Tĩnh: https://t.co/9ItsBUS7a9 https://t.co/g5c2GaKxUS,1
973,tai nạn,@Killqua HAH WKWNISYSSHSHSJ LU YG BENER TAI NAN,0
974,tai nạn,Về vụ không cứu người gặp tai nạn giao thông ở Hà Tĩnh: https://t.co/BN1kgNUkbq https://t.co/Ht8sszRzVy,1
975,tai nạn,"https://t.co/DxcTQW31fH nói chuyện nhẹ nhàng nghe dễ chịu ghê, trước tai nạn ko rõ ổng là người ntn nhưng xem clip này thấy suy nghĩ sâu sắc và sống tình cảm, so với ấn tượng ngày xưa thì lại thích harry của hiện tại hơn",0
976,tai nạn,@FirstLoveofc_ First gây ra vụ tai nạn làm bác họ tôi bị thương nặng mà. Mọi người bị làm sao vậy.,1
977,tai nạn,"@b_lullabyy giống như đứa bạn bàn trên hồi cấp 3 của mình, sáng hôm đó đi chợ gặp lại nó còn bảo “khi nào hẹn hội bàn cuối mình đi cf nhớ đi nha”. Đến 2h chiều lại nhận tin nó bị tai nạn mất tại chỗ. Cuối cùng mấy đứa gặp lại nhau lại gặp ở đám tang của nó",1
979,tai nạn,TRIZZIE PHƯƠNG TRINH Gặp Tai Nạn Ngay Đầu Năm Với 14 Mũi Khâu https://t.co/BcCJWmxsTl via @YouTube,1
981,tai nạn,"T ns phí phạm tài năng của mấy tv trong hệ thống đb nhóm số vl,nhạc của dream còn đỡ tí chứ đhs cứ cố chấp đéo chịu thay đổi tư duy nhạc hộ cái nhỉ.Ko sp mà nhìn thấy nản giùm luôn",0
982,tai nạn,"16.000.000 đồng – 18.000.000 đồng Hành vi Mức phạt Điều khiển xe có liên quan trực tiếp đến vụ tai nạn giao thông mà không dừng lại, không giữ nguyên hiện trường, không tham g - vb8zq4uth6 - https://t.co/OVEDKzGEPN https://t.co/ElcvfXfClm",1
983,tai nạn,"Một vụ tai nạn giao thông nghiêm trọng vừa xảy ra tại xã Lũng Cao, huyện miền núi Bá Thước (Thanh Hóa), khi xe máy do người cha lái chở con trai và cháu gái đằng sau lao xuống vực sâu làm cả ba t.ử v.o.n.g.
#tintuc #tainan #thanhhoa #news https://t.co/26thepGQeX",1
984,tai nạn,Bị gái tát khi trêu chỉ là tai nạn nghề nghiệp https://t.co/hb980ubPaB,0
985,tai nạn,"Drops

Trên đường có tai nạn. 


tai nạn

Cô ấy bị tai nạn giao thông ở Sài Gòn. 


https://t.co/DH9WuCYLad",1
986,tai nạn,"@the_kingslife Tôi sẽ dùng để mua bất động sản, và mua 1 chiếc xe ôtô cho tôi vì sau tai nạn moto chân tôi bị yếu",1
988,tai nạn,Giang điều tra nguyên nhân của vụ tai nạn giữa xe...,1
989,tai nạn,Tai nạn giao thông là nguyên nhân chính gây ra vụ...,1
990,tai nạn,Bị gái tát khi trêu chỉ là tai nạn nghề nghiệp,0
991,tai nạn,@novembless TAI NAN,0
993,tai nạn,Rồi gg win dk thì mắc clg nó thua t1 là tai nạn =)))...,0
994,thảm hỏa,Thảm họa thiên nhiên tại eo biển Malacca có nguy cơ gây hỗn loạn toàn cầu https://t.co/UVPygVsf8l,1
996,thảm hỏa,Những tờ báo in biến thành thảm hoa ở Nhật https://t.co/voUdUtJWXr,0
997,thảm hỏa,Tên lửa và vệ tinh gián điệp chết suýt tạo thảm họa trên quỹ đạo Trái đất https://t.co/7LYJZqBI4m,1
998,thảm hỏa,"@aehuzry Tốt hơn mình nghĩ nhiều. Vì lúc nãy tui đã chuẩn bị tinh thần đón một ""thảm họa"" xin lỗi Hải tuy chị tin em nhưng mà chị hay hướng về tiêu cực nhất trước để đỡ thất vọng thôi chứ không gì",0
999,thảm hỏa,Người ta stan idol chứ ai đâu stan cái cty dẫm l này sau bao lần nó hủy lịch trình không lí do và phát ngôn của nó như bố đời ngta ấy ở đó mà kì vs chả vọng. Như đợt outfit thảm họa cho TEM thì fan cũng chửi mãi từ BN sang OAO nó mới đổi stylist đấy.,0
1000,thảm hỏa,Muốn đánh lạc hướng đại thãm họa dịch bệnh chứ mẹ gì mà cảnh báo. Tụi bây giờ ai mà không biết. Chỉ còn bây đần tin bây chứ ai mà tin nổi tụi bây. Đmcs. https://t.co/0oaNM9svdM,0
1001,thảm hỏa,"#ChatGPT #OpenAI 
CƠ HỘI HAY THẢM HỌA VỚI CON NGƯỜI⁉️",0
1003,thảm hỏa,"Đây là thảm họa: ""Với đạo luật này, ngay cả các em bé đủ tháng để sống ngoài bụng mẹ &amp; có thể cảm nhận được đau đớn như bị đóng đinh, sẽ kg được bảo vệ khỏi bạo lực chết người. Sự quá trớn của Đạo luật HF1 sẽ đặt Minnesota ngang với Tàu &amp; Hàn +",0
1004,thảm hỏa,"Tục lụy nước ngoài:
Cuộc sống sẽ là thảm họa nếu thiếu tiếng cười!

Tục lụy lời Việt:
Cười người chừa chổ người cười! Giễu mình thì được! Phang người thì nguy.",0
1005,thảm hỏa,@avocadosmile22 Nếu ai biết chơi màu thì sẽ rất đẹp còn ko thì thảm hoạ :)),0
1006,thảm hỏa,"Trung quốc càng có nhiều dị tượng, thãm họa bao nhiêu thì hoa kỳ càng nguy hiểm bấy nhiêu. Nếu hoa kỳ không thức tỉnh hành động thì họa diệt vong sẽ sớm hơn TRUNG quốc. Tin đi .
Vận mạng quốc gia của Mỹ nó cũng na ná như ở xứ con lừa chứ không khác https://t.co/j6eQezwB64",1
1007,thảm hỏa,"Trung quốc càng có nhiều dị tượng, thãm họa bao nhiêu thì hoa kỳ càng nguy hiểm bấy nhiêu. Nếu hoa kỳ không thức tỉnh hành động thì họa diệt vong sẽ sớm hơn TRUNG quốc. Tin đi .
Vận mạng quốc gia của Mỹ nó cũng na ná như ở xứ con lừa chứ không khác https://t.co/VXIpXJ5sY2",1
1009,thảm hỏa,"Các tướng có thể thành thảm họa nếu dùng sai vị trí
https://t.co/YkmHDeMGzN",0
1011,thảm hỏa,"1/ Công nghệ phát triển theo cấp số nhân. Con người phát triển theo cấp số cộng. 
Thảm hoạ, chiến tranh, những sự kiện thiên nga đen với tần số xuất hiện ngày càng tăng.

#hocdetruongthanh
#congnghemoi",1
1012,thảm hỏa,"“Chiến tranh thế giới thứ ba sẽ là một thảm họa không giống bất kỳ cuộc chiến nào khác. Điều này sẽ khiến Thế chiến thứ nhất và Thế chiến thứ hai giống như những trận chiến rất nhỏ,” cựu Tổng thống Donald Trump nói thêm. https://t.co/6ouInQXFZa",1
1013,thảm hỏa,"Khi thảm hoạ zombie , OP nói hãy bỏ OP ở lại thì Hyuk phản ứng ntn ? 
Làm sao mình có thể bỏ rơi cậu được? Chúng ta hãy cùng nhau chết. 
@/HARANG0423 https://t.co/jvHhLShdLd",0
1014,thảm hỏa,@ZelenskyyUa Cái ý thức tập thể của mấy người là thứ đã gây ra thảm họa đó. Hitler chỉ nắm bắt thời cơ như 1 tên ngốc thôi.,1
1015,thảm hỏa,@ZelenskyyUa Những người đã chết trong thảm họa Holocaust đã chết và là sự kiện để con người thay đổi cách đối xử với nhau,1
1016,thảm họa,WHO phát đi môṭ thông điệp cảnh báo thế giới đang...,1
1018,thảm họa,Các hành tinh xếp thẳng hàng cùng với sự xuất hiện...,1
1020,thảm họa,"""Chính phủ có kế hoạch thực hiện """"đánh giá rủi ro...",1
1021,thảm họa,@ZelenskyyUa Cái ý thức tập thể của mấy người là...,1
1022,thảm họa,@ZelenskyyUa Những người đã chết trong thảm họa...,1
